Quarter,Benefit_Group,Continuous_duration,Gender,Age_Group,Ethnicity,Count
SEP14,Sole Parent Support,1 year or less,Female,55-64,Ethnicity suppressed,72
SEP14,Sole Parent Support,1 year or less,Male,18-24,Ethnicity suppressed,186
SEP14,Sole Parent Support,1 year or less,Male,25-39,NZ European,250
SEP14,Sole Parent Support,1 year or less,Male,25-39,Maori,544
SEP14,Sole Parent Support,1 year or less,Male,25-39,Pacific Island,89
SEP14,Sole Parent Support,1 year or less,Male,25-39,Other,44
SEP14,Sole Parent Support,1 year or less,Male,25-39,Unspecified,11
SEP14,Sole Parent Support,1 year or less,Male,40-54,NZ European,176
SEP14,Sole Parent Support,1 year or less,Male,40-54,Maori,204
SEP14,Sole Parent Support,1 year or less,Male,40-54,Pacific Island,43
SEP14,Sole Parent Support,1 year or less,Male,40-54,Other,42
SEP14,Sole Parent Support,1 year or less,Male,40-54,Unspecified,8
SEP14,Sole Parent Support,1 year or less,Male,55-64,Ethnicity suppressed,60
SEP14,Sole Parent Support,More than 1 year,Female,18-24,NZ European,3319
SEP14,Sole Parent Support,More than 1 year,Female,18-24,Maori,6309
SEP14,Sole Parent Support,More than 1 year,Female,18-24,Pacific Island,1221
SEP14,Sole Parent Support,More than 1 year,Female,18-24,Other,613
SEP14,Sole Parent Support,More than 1 year,Female,18-24,Unspecified,262
SEP14,Sole Parent Support,More than 1 year,Female,25-39,NZ European,9641
SEP14,Sole Parent Support,More than 1 year,Female,25-39,Maori,14186
SEP14,Sole Parent Support,More than 1 year,Female,25-39,Pacific Island,2833
SEP14,Sole Parent Support,More than 1 year,Female,25-39,Other,2332
SEP14,Sole Parent Support,More than 1 year,Female,25-39,Unspecified,294
SEP14,Sole Parent Support,More than 1 year,Female,40-54,NZ European,4614
SEP14,Sole Parent Support,More than 1 year,Female,40-54,Maori,4352
SEP14,Sole Parent Support,More than 1 year,Female,40-54,Pacific Island,1090
SEP14,Sole Parent Support,More than 1 year,Female,40-54,Other,1484
SEP14,Sole Parent Support,More than 1 year,Female,40-54,Unspecified,150
SEP14,Sole Parent Support,More than 1 year,Female,55-64,NZ European,138
SEP14,Sole Parent Support,More than 1 year,Female,55-64,Maori,306
SEP14,Sole Parent Support,More than 1 year,Female,55-64,Pacific Island,95
SEP14,Sole Parent Support,More than 1 year,Female,55-64,Other,52
SEP14,Sole Parent Support,More than 1 year,Female,55-64,Unspecified,11
SEP14,Sole Parent Support,More than 1 year,Male,18-24,Ethnicity suppressed,306
SEP14,Sole Parent Support,More than 1 year,Male,25-39,NZ European,555
SEP14,Sole Parent Support,More than 1 year,Male,25-39,Maori,1307
SEP14,Sole Parent Support,More than 1 year,Male,25-39,Pacific Island,222
SEP14,Sole Parent Support,More than 1 year,Male,25-39,Other,104
SEP14,Sole Parent Support,More than 1 year,Male,25-39,Unspecified,13
SEP14,Sole Parent Support,More than 1 year,Male,40-54,NZ European,620
SEP14,Sole Parent Support,More than 1 year,Male,40-54,Maori,812
SEP14,Sole Parent Support,More than 1 year,Male,40-54,Pacific Island,184
SEP14,Sole Parent Support,More than 1 year,Male,40-54,Other,113
SEP14,Sole Parent Support,More than 1 year,Male,40-54,Unspecified,17
SEP14,Sole Parent Support,More than 1 year,Male,55-64,Ethnicity suppressed,272
SEP14,Supported Living,1 year or less,Female,18-24,NZ European,146
SEP14,Supported Living,1 year or less,Female,18-24,Maori,125
SEP14,Supported Living,1 year or less,Female,18-24,Pacific Island,58
SEP14,Supported Living,1 year or less,Female,18-24,Other,28
SEP14,Supported Living,1 year or less,Female,18-24,Unspecified,10
SEP14,Supported Living,1 year or less,Female,25-39,NZ European,146
SEP14,Supported Living,1 year or less,Female,25-39,Maori,145
SEP14,Supported Living,1 year or less,Female,25-39,Pacific Island,70
SEP14,Supported Living,1 year or less,Female,25-39,Other,48
SEP14,Supported Living,1 year or less,Female,25-39,Unspecified,8
SEP14,Supported Living,1 year or less,Female,40-54,NZ European,360
SEP14,Supported Living,1 year or less,Female,40-54,Maori,260
SEP14,Supported Living,1 year or less,Female,40-54,Pacific Island,112
SEP14,Supported Living,1 year or less,Female,40-54,Other,136
SEP14,Supported Living,1 year or less,Female,40-54,Unspecified,55
SEP14,Supported Living,1 year or less,Female,55-64,NZ European,405
SEP14,Supported Living,1 year or less,Female,55-64,Maori,177
SEP14,Supported Living,1 year or less,Female,55-64,Pacific Island,68
SEP14,Supported Living,1 year or less,Female,55-64,Other,163
SEP14,Supported Living,1 year or less,Female,55-64,Unspecified,109
SEP14,Supported Living,1 year or less,Male,18-24,NZ European,145
SEP14,Supported Living,1 year or less,Male,18-24,Maori,118
SEP14,Supported Living,1 year or less,Male,18-24,Pacific Island,28
SEP14,Supported Living,1 year or less,Male,18-24,Other,39
SEP14,Supported Living,1 year or less,Male,18-24,Unspecified,10
SEP14,Supported Living,1 year or less,Male,25-39,Ethnicity suppressed,413
SEP14,Supported Living,1 year or less,Male,40-54,NZ European,354
SEP14,Supported Living,1 year or less,Male,40-54,Maori,248
SEP14,Supported Living,1 year or less,Male,40-54,Pacific Island,84
SEP14,Supported Living,1 year or less,Male,40-54,Other,86
SEP14,Supported Living,1 year or less,Male,40-54,Unspecified,26
SEP14,Supported Living,1 year or less,Male,55-64,NZ European,398
SEP14,Supported Living,1 year or less,Male,55-64,Maori,181
SEP14,Supported Living,1 year or less,Male,55-64,Pacific Island,80
SEP14,Supported Living,1 year or less,Male,55-64,Other,135
SEP14,Supported Living,1 year or less,Male,55-64,Unspecified,93
SEP14,Supported Living,More than 1 year,Female,18-24,NZ European,1371
SEP14,Supported Living,More than 1 year,Female,18-24,Maori,707
SEP14,Supported Living,More than 1 year,Female,18-24,Pacific Island,212
SEP14,Supported Living,More than 1 year,Female,18-24,Other,302
SEP14,Supported Living,More than 1 year,Female,18-24,Unspecified,60
SEP14,Supported Living,More than 1 year,Female,25-39,NZ European,3658
SEP14,Supported Living,More than 1 year,Female,25-39,Maori,2284
SEP14,Supported Living,More than 1 year,Female,25-39,Pacific Island,635
SEP14,Supported Living,More than 1 year,Female,25-39,Other,793
SEP14,Supported Living,More than 1 year,Female,25-39,Unspecified,73
SEP14,Supported Living,More than 1 year,Female,40-54,NZ European,8696
SEP14,Supported Living,More than 1 year,Female,40-54,Maori,4404
SEP14,Supported Living,More than 1 year,Female,40-54,Pacific Island,1168
SEP14,Supported Living,More than 1 year,Female,40-54,Other,2598
SEP14,Supported Living,More than 1 year,Female,40-54,Unspecified,338
SEP14,Supported Living,More than 1 year,Female,55-64,NZ European,8541
SEP14,Supported Living,More than 1 year,Female,55-64,Maori,3353
SEP14,Supported Living,More than 1 year,Female,55-64,Pacific Island,911
SEP14,Supported Living,More than 1 year,Female,55-64,Other,2831
SEP14,Supported Living,More than 1 year,Female,55-64,Unspecified,795
SEP14,Supported Living,More than 1 year,Male,18-24,NZ European,1968
SEP14,Supported Living,More than 1 year,Male,18-24,Maori,953
SEP14,Supported Living,More than 1 year,Male,18-24,Pacific Island,241
SEP14,Supported Living,More than 1 year,Male,18-24,Other,434
SEP14,Supported Living,More than 1 year,Male,18-24,Unspecified,52
SEP14,Supported Living,More than 1 year,Male,25-39,NZ European,4480
SEP14,Supported Living,More than 1 year,Male,25-39,Maori,2605
SEP14,Supported Living,More than 1 year,Male,25-39,Pacific Island,611
SEP14,Supported Living,More than 1 year,Male,25-39,Other,992
SEP14,Supported Living,More than 1 year,Male,25-39,Unspecified,90
SEP14,Supported Living,More than 1 year,Male,40-54,NZ European,9329
SEP14,Supported Living,More than 1 year,Male,40-54,Maori,4304
SEP14,Supported Living,More than 1 year,Male,40-54,Pacific Island,864
SEP14,Supported Living,More than 1 year,Male,40-54,Other,2389
SEP14,Supported Living,More than 1 year,Male,40-54,Unspecified,268
SEP14,Supported Living,More than 1 year,Male,55-64,NZ European,8350
SEP14,Supported Living,More than 1 year,Male,55-64,Maori,3104
SEP14,Supported Living,More than 1 year,Male,55-64,Pacific Island,850
SEP14,Supported Living,More than 1 year,Male,55-64,Other,2519
SEP14,Supported Living,More than 1 year,Male,55-64,Unspecified,652
SEP14,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,NZ European,190
SEP14,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Maori,306
SEP14,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Pacific Island,85
SEP14,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Other,28
SEP14,Youth Payment and Young Parent Payment,1 year or less,Female,18-24,Unspecified,21
SEP14,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,NZ European,44
SEP14,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Maori,58
SEP14,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Pacific Island,7
SEP14,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Other,8
SEP14,Youth Payment and Young Parent Payment,1 year or less,Male,18-24,Unspecified,14
SEP14,Youth Payment and Young Parent Payment,More than 1 year,Female,18-24,NZ European,140
SEP14,Youth Payment and Young Parent Payment,More than 1 year,Female,18-24,Maori,247
SEP14,Youth Payment and Young Parent Payment,More than 1 year,Female,18-24,Pacific Island,43
SEP14,Youth Payment and Young Parent Payment,More than 1 year,Female,18-24,Other,27
SEP14,Youth Payment and Young Parent Payment,More than 1 year,Female,18-24,Unspecified,25
SEP14,Youth Payment and Young Parent Payment,More than 1 year,Male,18-24,Ethnicity suppressed,92
SEP14,Other Main Benefit,1 year or less,Female,18-24,Ethnicity suppressed,181
SEP14,Other Main Benefit,1 year or less,Female,25-39,Ethnicity suppressed,286
SEP14,Other Main Benefit,1 year or less,Female,40-54,Ethnicity suppressed,199
SEP14,Other Main Benefit,1 year or less,Female,55-64,Ethnicity suppressed,120
SEP14,Other Main Benefit,1 year or less,Male,18-24,Ethnicity suppressed,243
SEP14,Other Main Benefit,1 year or less,Male,25-39,Ethnicity suppressed,416
SEP14,Other Main Benefit,1 year or less,Male,40-54,Ethnicity suppressed,279
SEP14,Other Main Benefit,1 year or less,Male,55-64,NZ European,38
SEP14,Other Main Benefit,1 year or less,Male,55-64,Maori,33
SEP14,Other Main Benefit,1 year or less,Male,55-64,Pacific Island,9
SEP14,Other Main Benefit,1 year or less,Male,55-64,Other,27
SEP14,Other Main Benefit,More than 1 year,Female,18-24,NZ European,6
SEP14,Other Main Benefit,More than 1 year,Female,18-24,Maori,30
SEP14,Other Main Benefit,More than 1 year,Female,18-24,Pacific Island,26
SEP14,Other Main Benefit,More than 1 year,Female,18-24,Other,16
SEP14,Other Main Benefit,More than 1 year,Female,25-39,Ethnicity suppressed,282
SEP14,Other Main Benefit,More than 1 year,Female,40-54,Ethnicity suppressed,225
SEP14,Other Main Benefit,More than 1 year,Female,55-64,Ethnicity suppressed,178
SEP14,Other Main Benefit,More than 1 year,Male,18-24,Ethnicity suppressed,91
SEP14,Other Main Benefit,More than 1 year,Male,25-39,Ethnicity suppressed,512
SEP14,Other Main Benefit,More than 1 year,Male,40-54,NZ European,20
SEP14,Other Main Benefit,More than 1 year,Male,40-54,Maori,97
SEP14,Other Main Benefit,More than 1 year,Male,40-54,Pacific Island,23
SEP14,Other Main Benefit,More than 1 year,Male,40-54,Other,27
SEP14,Other Main Benefit,More than 1 year,Male,55-64,Ethnicity suppressed,48
DEC14,Jobseeker Support,1 year or less,Female,18-24,NZ European,2873
DEC14,Jobseeker Support,1 year or less,Female,18-24,Maori,3351
DEC14,Jobseeker Support,1 year or less,Female,18-24,Pacific Island,846
DEC14,Jobseeker Support,1 year or less,Female,18-24,Other,996
DEC14,Jobseeker Support,1 year or less,Female,18-24,Unspecified,369
DEC14,Jobseeker Support,1 year or less,Female,25-39,NZ European,1840
DEC14,Jobseeker Support,1 year or less,Female,25-39,Maori,1927
DEC14,Jobseeker Support,1 year or less,Female,25-39,Pacific Island,460
DEC14,Jobseeker Support,1 year or less,Female,25-39,Other,826
DEC14,Jobseeker Support,1 year or less,Female,25-39,Unspecified,82
DEC14,Jobseeker Support,1 year or less,Female,40-54,NZ European,2357
DEC14,Jobseeker Support,1 year or less,Female,40-54,Maori,1977
DEC14,Jobseeker Support,1 year or less,Female,40-54,Pacific Island,397
DEC14,Jobseeker Support,1 year or less,Female,40-54,Other,895
DEC14,Jobseeker Support,1 year or less,Female,40-54,Unspecified,86
DEC14,Jobseeker Support,1 year or less,Female,55-64,NZ European,1536
DEC14,Jobseeker Support,1 year or less,Female,55-64,Maori,761
DEC14,Jobseeker Support,1 year or less,Female,55-64,Pacific Island,208
DEC14,Jobseeker Support,1 year or less,Female,55-64,Other,853
DEC14,Jobseeker Support,1 year or less,Female,55-64,Unspecified,164
DEC14,Jobseeker Support,1 year or less,Male,18-24,NZ European,3953
DEC14,Jobseeker Support,1 year or less,Male,18-24,Maori,4340
DEC14,Jobseeker Support,1 year or less,Male,18-24,Pacific Island,758
DEC14,Jobseeker Support,1 year or less,Male,18-24,Other,1106
DEC14,Jobseeker Support,1 year or less,Male,18-24,Unspecified,437
DEC14,Jobseeker Support,1 year or less,Male,25-39,NZ European,4177
DEC14,Jobseeker Support,1 year or less,Male,25-39,Maori,4797
DEC14,Jobseeker Support,1 year or less,Male,25-39,Pacific Island,905
DEC14,Jobseeker Support,1 year or less,Male,25-39,Other,1596
DEC14,Jobseeker Support,1 year or less,Male,25-39,Unspecified,147
DEC14,Jobseeker Support,1 year or less,Male,40-54,NZ European,3329
DEC14,Jobseeker Support,1 year or less,Male,40-54,Maori,2885
DEC14,Jobseeker Support,1 year or less,Male,40-54,Pacific Island,577
DEC14,Jobseeker Support,1 year or less,Male,40-54,Other,1079
DEC14,Jobseeker Support,1 year or less,Male,40-54,Unspecified,114
DEC14,Jobseeker Support,1 year or less,Male,55-64,NZ European,1729
DEC14,Jobseeker Support,1 year or less,Male,55-64,Maori,873
DEC14,Jobseeker Support,1 year or less,Male,55-64,Pacific Island,260
DEC14,Jobseeker Support,1 year or less,Male,55-64,Other,779
DEC14,Jobseeker Support,1 year or less,Male,55-64,Unspecified,94
DEC14,Jobseeker Support,More than 1 year,Female,18-24,NZ European,1340
DEC14,Jobseeker Support,More than 1 year,Female,18-24,Maori,1475
DEC14,Jobseeker Support,More than 1 year,Female,18-24,Pacific Island,213
DEC14,Jobseeker Support,More than 1 year,Female,18-24,Other,323
DEC14,Jobseeker Support,More than 1 year,Female,18-24,Unspecified,101
DEC14,Jobseeker Support,More than 1 year,Female,25-39,NZ European,2403
DEC14,Jobseeker Support,More than 1 year,Female,25-39,Maori,2661
DEC14,Jobseeker Support,More than 1 year,Female,25-39,Pacific Island,435
DEC14,Jobseeker Support,More than 1 year,Female,25-39,Other,721
DEC14,Jobseeker Support,More than 1 year,Female,25-39,Unspecified,51
DEC14,Jobseeker Support,More than 1 year,Female,40-54,NZ European,5444
DEC14,Jobseeker Support,More than 1 year,Female,40-54,Maori,4444
DEC14,Jobseeker Support,More than 1 year,Female,40-54,Pacific Island,842
DEC14,Jobseeker Support,More than 1 year,Female,40-54,Other,1924
DEC14,Jobseeker Support,More than 1 year,Female,40-54,Unspecified,145
DEC14,Jobseeker Support,More than 1 year,Female,55-64,NZ European,4482
DEC14,Jobseeker Support,More than 1 year,Female,55-64,Maori,2390
DEC14,Jobseeker Support,More than 1 year,Female,55-64,Pacific Island,735
DEC14,Jobseeker Support,More than 1 year,Female,55-64,Other,2226
DEC14,Jobseeker Support,More than 1 year,Female,55-64,Unspecified,301
DEC14,Jobseeker Support,More than 1 year,Male,18-24,NZ European,1630
DEC14,Jobseeker Support,More than 1 year,Male,18-24,Maori,1469
DEC14,Jobseeker Support,More than 1 year,Male,18-24,Pacific Island,172
DEC14,Jobseeker Support,More than 1 year,Male,18-24,Other,296
DEC14,Jobseeker Support,More than 1 year,Male,18-24,Unspecified,110
DEC14,Jobseeker Support,More than 1 year,Male,25-39,NZ European,3948
DEC14,Jobseeker Support,More than 1 year,Male,25-39,Maori,3733
DEC14,Jobseeker Support,More than 1 year,Male,25-39,Pacific Island,626
DEC14,Jobseeker Support,More than 1 year,Male,25-39,Other,1122
DEC14,Jobseeker Support,More than 1 year,Male,25-39,Unspecified,96
DEC14,Jobseeker Support,More than 1 year,Male,40-54,NZ European,5900
DEC14,Jobseeker Support,More than 1 year,Male,40-54,Maori,4787
DEC14,Jobseeker Support,More than 1 year,Male,40-54,Pacific Island,916
DEC14,Jobseeker Support,More than 1 year,Male,40-54,Other,1746
DEC14,Jobseeker Support,More than 1 year,Male,40-54,Unspecified,128
DEC14,Jobseeker Support,More than 1 year,Male,55-64,NZ European,4070
DEC14,Jobseeker Support,More than 1 year,Male,55-64,Maori,1950
DEC14,Jobseeker Support,More than 1 year,Male,55-64,Pacific Island,702
DEC14,Jobseeker Support,More than 1 year,Male,55-64,Other,1649
DEC14,Jobseeker Support,More than 1 year,Male,55-64,Unspecified,186
DEC14,Sole Parent Support,1 year or less,Female,18-24,NZ European,1199
DEC14,Sole Parent Support,1 year or less,Female,18-24,Maori,1744
DEC14,Sole Parent Support,1 year or less,Female,18-24,Pacific Island,401
DEC14,Sole Parent Support,1 year or less,Female,18-24,Other,231
DEC14,Sole Parent Support,1 year or less,Female,18-24,Unspecified,108
DEC14,Sole Parent Support,1 year or less,Female,25-39,NZ European,2849
DEC14,Sole Parent Support,1 year or less,Female,25-39,Maori,2993
DEC14,Sole Parent Support,1 year or less,Female,25-39,Pacific Island,679
DEC14,Sole Parent Support,1 year or less,Female,25-39,Other,871
DEC14,Sole Parent Support,1 year or less,Female,25-39,Unspecified,99
DEC14,Sole Parent Support,1 year or less,Female,40-54,NZ European,1036
DEC14,Sole Parent Support,1 year or less,Female,40-54,Maori,788
DEC14,Sole Parent Support,1 year or less,Female,40-54,Pacific Island,214
DEC14,Sole Parent Support,1 year or less,Female,40-54,Other,331
DEC14,Sole Parent Support,1 year or less,Female,40-54,Unspecified,45
DEC14,Sole Parent Support,1 year or less,Female,55-64,Ethnicity suppressed,68
